identifier,source_id,source,web,onset,expires,location_name,country,continent,latitude,longitude,Type: Coastal Flood,Type: Flash Flood,Type: Inland Flood,Type: River Flood,Type: Storm Surge,Type: Unknown,Type: Landslide,Cause: Dam Break,Cause: Extreme Rainfall,Cause: Ice Jam,Cause: High Tide,Cause: Long Term Rainfall,Cause: Reservoir Release,Cause: Snowmelt,Cause: Soil Saturation,Cause: Storm Surge,Cause: Tsunami,Cause: Unknown,affected_quantitative,agriculture_quantitative,communications_quantitative,cultural_heritage_quantitative,death_quantitative,education_quantitative,environment_description,environment_quantitative,evacuated_quantitative,forest_quantitative,health_sector_quantitative,heritage_quantitative,houses_damaged_quantitative,houses_destroyed_quantitative,industry_quantitative,injured_quantitative,magnitude_description,missing_quantitative,roads_quantitative,spatial_extent_quantitative,transport_quantitative
460,20554,FloodList,http://floodlist.com/asia/india-bihar-floods-update-august-2017,2017-08-10T00:00:00,2017-08-10T00:00:00,East Champaran,India,Asia,26.6098139,84.8567932,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 514.0 people,,,,Unknown location - 696811.0 people,,,,,,,,"Lakshmipur, Jamui - rainfall = 218.8 mm in 24 hours; Gaunaha, West Champaran - rainfall = 158.0 mm in 24 hours; Sahdai Buzurg, Vaishali - rainfall = 163.8 mm in 24 hours; Rosera, Samastipur - rainfall = 163.2 mm in 24 hours; Narpatganj, Araria - rainfall = 140.2 mm in 24 hours; Dighalbank, Kishanganj - rainfall = 342.2 mm in 24 hours; Bahadurganj, Kishanganj - rainfall = 324.4 mm in 24 hours; Pothiya, Kishanganj - rainfall = 320.2 mm in 24 hours; Kochadhaman, Kishanganj - rainfall = 280.6 mm in 24 hours; Kishanganj (city), Kishanganj - rainfall = 275.2 mm in 24 hours; Parihar, Sitamarhi - rainfall = 245.4 mm in 24 hours; Basantpur, Supaul - rainfall = 454.0 mm in 24 hours; Keoti, Darbhanga - rainfall = 317.0 mm in 24 hours; Gandak at Dumariaghat, Gopalganj - river level = 63.22 metres; Mahananda river at Jhawa in Katihar district - river level = 34.07 metres; ahananda at Dhengraghat, Purnia - river level = 38.08 metres; Bagmati at Benibad, Muzaffarpur - river level = 49.55 metres; Kosi river at Basua in Supaul - river level = 49.01 metres; Kosi river at Baltara, Khangaria - river level = 35.72 metres; Gandak at Dumariaghat, Gopalganj - river level = 63.04 metres; Mahananda river at Dhengraghat, Purnia - river level = 35.67 metres; Kosi river at Kursela, Katihar district - river level = 30.26 metres",,,,
461,20554,FloodList,http://floodlist.com/asia/india-bihar-floods-update-august-2017,2017-08-10T00:00:00,2017-08-10T00:00:00,Purnia,India,Asia,25.7771391,87.4752551,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 514.0 people,,,,Unknown location - 696811.0 people,,,,,,,,"Lakshmipur, Jamui - rainfall = 218.8 mm in 24 hours; Gaunaha, West Champaran - rainfall = 158.0 mm in 24 hours; Sahdai Buzurg, Vaishali - rainfall = 163.8 mm in 24 hours; Rosera, Samastipur - rainfall = 163.2 mm in 24 hours; Narpatganj, Araria - rainfall = 140.2 mm in 24 hours; Dighalbank, Kishanganj - rainfall = 342.2 mm in 24 hours; Bahadurganj, Kishanganj - rainfall = 324.4 mm in 24 hours; Pothiya, Kishanganj - rainfall = 320.2 mm in 24 hours; Kochadhaman, Kishanganj - rainfall = 280.6 mm in 24 hours; Kishanganj (city), Kishanganj - rainfall = 275.2 mm in 24 hours; Parihar, Sitamarhi - rainfall = 245.4 mm in 24 hours; Basantpur, Supaul - rainfall = 454.0 mm in 24 hours; Keoti, Darbhanga - rainfall = 317.0 mm in 24 hours; Gandak at Dumariaghat, Gopalganj - river level = 63.22 metres; Mahananda river at Jhawa in Katihar district - river level = 34.07 metres; ahananda at Dhengraghat, Purnia - river level = 38.08 metres; Bagmati at Benibad, Muzaffarpur - river level = 49.55 metres; Kosi river at Basua in Supaul - river level = 49.01 metres; Kosi river at Baltara, Khangaria - river level = 35.72 metres; Gandak at Dumariaghat, Gopalganj - river level = 63.04 metres; Mahananda river at Dhengraghat, Purnia - river level = 35.67 metres; Kosi river at Kursela, Katihar district - river level = 30.26 metres",,,,
462,20526,FloodList,http://floodlist.com/asia/russia-floods-far-east-august-2017,2017-08-07T00:00:00,2017-08-07T00:00:00, Ussuriysk,Russian Federation,Europe,43.8023134,131.963089,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Unknown location - 500.0 people,,,,,,,,Ussuriysk - rainfall = 249.0 mm in 24 hours,,,,
463,20526,FloodList,http://floodlist.com/asia/russia-floods-far-east-august-2017,2017-08-07T00:00:00,2017-08-07T00:00:00,Khasansky,Russian Federation,Europe,42.773252,130.9275379,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Unknown location - 500.0 people,,,,,,,,Ussuriysk - rainfall = 249.0 mm in 24 hours,,,,
464,20526,FloodList,http://floodlist.com/asia/russia-floods-far-east-august-2017,2017-08-07T00:00:00,2017-08-07T00:00:00,Nadezhdinsky,Russian Federation,Europe,43.5301262,131.9369266,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Unknown location - 500.0 people,,,,,,,,Ussuriysk - rainfall = 249.0 mm in 24 hours,,,,
465,20526,FloodList,http://floodlist.com/asia/russia-floods-far-east-august-2017,2017-08-07T00:00:00,2017-08-07T00:00:00,Industrialny,Russian Federation,Europe,48.4154976,135.0756979,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Unknown location - 500.0 people,,,,,,,,Ussuriysk - rainfall = 249.0 mm in 24 hours,,,,
466,20503,FloodList,http://floodlist.com/europe/united-kingdom/flood-eastern-england-august-2017,2017-08-09T00:00:00,2017-08-10T00:00:00,Grimsby,United Kingdom of Great Britain and Northern Ireland,Europe,53.567471,-0.080783999999994,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Leconfield - rainfall = 57.0 mm in 24 hours; Bridlington - rainfall = 56.0 mm in 24 hours; Kenley - rainfall = 44.6 mm in 24 hours,,,,
467,20503,FloodList,http://floodlist.com/europe/united-kingdom/flood-eastern-england-august-2017,2017-08-09T00:00:00,2017-08-10T00:00:00,Immingham,United Kingdom of Great Britain and Northern Ireland,Europe,53.614012,-0.215913,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Leconfield - rainfall = 57.0 mm in 24 hours; Bridlington - rainfall = 56.0 mm in 24 hours; Kenley - rainfall = 44.6 mm in 24 hours,,,,
468,20503,FloodList,http://floodlist.com/europe/united-kingdom/flood-eastern-england-august-2017,2017-08-09T00:00:00,2017-08-10T00:00:00,Withernsea,United Kingdom of Great Britain and Northern Ireland,Europe,53.731256,0.032889000000068,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Leconfield - rainfall = 57.0 mm in 24 hours; Bridlington - rainfall = 56.0 mm in 24 hours; Kenley - rainfall = 44.6 mm in 24 hours,,,,
469,20503,FloodList,http://floodlist.com/europe/united-kingdom/flood-eastern-england-august-2017,2017-08-09T00:00:00,2017-08-10T00:00:00,Colchester,United Kingdom of Great Britain and Northern Ireland,Europe,51.895927,0.89187400000003,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Leconfield - rainfall = 57.0 mm in 24 hours; Bridlington - rainfall = 56.0 mm in 24 hours; Kenley - rainfall = 44.6 mm in 24 hours,,,,
470,20495,FloodList,http://floodlist.com/europe/italy-flash-floods-and-landslides-in-veneto-region-leave-1-dead,2017-08-04T00:00:00,2017-08-06T00:00:00,Cortina d Ampezzo,Italy,Europe,46.5404711,12.1356524,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Cortina d Ampezzo - 1.0 people,,,,,,,,,,,,Misurina - rainfall = 102.4 mm in 24 hours,,,,
471,20495,FloodList,http://floodlist.com/europe/italy-flash-floods-and-landslides-in-veneto-region-leave-1-dead,2017-08-04T00:00:00,2017-08-06T00:00:00,Alvera,Italy,Europe,46.54374,12.146929,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Cortina d Ampezzo - 1.0 people,,,,,,,,,,,,Misurina - rainfall = 102.4 mm in 24 hours,,,,
472,20495,FloodList,http://floodlist.com/europe/italy-flash-floods-and-landslides-in-veneto-region-leave-1-dead,2017-08-04T00:00:00,2017-08-06T00:00:00,Rio Gere,Italy,Europe,46.551503,12.189712,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Cortina d Ampezzo - 1.0 people,,,,,,,,,,,,Misurina - rainfall = 102.4 mm in 24 hours,,,,
473,20495,FloodList,http://floodlist.com/europe/italy-flash-floods-and-landslides-in-veneto-region-leave-1-dead,2017-08-04T00:00:00,2017-08-06T00:00:00,Lago Scin,Italy,Europe,46.544832,12.164901,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Cortina d Ampezzo - 1.0 people,,,,,,,,,,,,Misurina - rainfall = 102.4 mm in 24 hours,,,,
474,20495,FloodList,http://floodlist.com/europe/italy-flash-floods-and-landslides-in-veneto-region-leave-1-dead,2017-08-04T00:00:00,2017-08-06T00:00:00,Misurina,Italy,Europe,46.5778327,12.2469397,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Cortina d Ampezzo - 1.0 people,,,,,,,,,,,,Misurina - rainfall = 102.4 mm in 24 hours,,,,
475,20493,FloodList,http://floodlist.com/america/usa/usa-flash-floods-prompt-dozens-of-flood-rescues-in-houston,2017-08-08T00:00:00,2017-08-09T00:00:00,Jersey Village,United States of America,North America,29.887725,-95.5629984,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Buffalo Bayou - rainfall = 182.88 mm in 24 hours; White Oak Bayou - rainfall = 186.94 mm in 24 hours,,,,
476,20493,FloodList,http://floodlist.com/america/usa/usa-flash-floods-prompt-dozens-of-flood-rescues-in-houston,2017-08-08T00:00:00,2017-08-09T00:00:00,Mission Bend,United States of America,North America,29.6938429,-95.6649468,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Buffalo Bayou - rainfall = 182.88 mm in 24 hours; White Oak Bayou - rainfall = 186.94 mm in 24 hours,,,,
477,20493,FloodList,http://floodlist.com/america/usa/usa-flash-floods-prompt-dozens-of-flood-rescues-in-houston,2017-08-08T00:00:00,2017-08-09T00:00:00,Katy,United States of America,North America,29.7857853,-95.8243956,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Buffalo Bayou - rainfall = 182.88 mm in 24 hours; White Oak Bayou - rainfall = 186.94 mm in 24 hours,,,,
478,20478,FloodList,http://floodlist.com/america/venezuela-floods-august-2017,2017-08-04T00:00:00,2017-08-04T00:00:00,"Caroni, Bolivar",Venezuela (Bolivarian Republic of),South America,8.1177251,-62.9205918,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 40000.0 people,,,,,,,,,,,,,,,,Mantecal - rainfall = 72.4 mm in 24 hours; San Juan de los Morros - rainfall = 51.6 mm in 24 hours; La Sierra - rainfall = 42.6 mm in 24 hours; Cuesta de Malz - rainfall = 49.8 mm in 24 hours,,,,
479,20478,FloodList,http://floodlist.com/america/venezuela-floods-august-2017,2017-08-04T00:00:00,2017-08-04T00:00:00,"Heres, Bolivar",Venezuela (Bolivarian Republic of),South America,7.852839,-63.6750562,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 40000.0 people,,,,,,,,,,,,,,,,Mantecal - rainfall = 72.4 mm in 24 hours; San Juan de los Morros - rainfall = 51.6 mm in 24 hours; La Sierra - rainfall = 42.6 mm in 24 hours; Cuesta de Malz - rainfall = 49.8 mm in 24 hours,,,,
480,20478,FloodList,http://floodlist.com/america/venezuela-floods-august-2017,2017-08-04T00:00:00,2017-08-04T00:00:00,"Cedeno, Bolivar",Venezuela (Bolivarian Republic of),South America,6.8137151,-66.2367172,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 40000.0 people,,,,,,,,,,,,,,,,Mantecal - rainfall = 72.4 mm in 24 hours; San Juan de los Morros - rainfall = 51.6 mm in 24 hours; La Sierra - rainfall = 42.6 mm in 24 hours; Cuesta de Malz - rainfall = 49.8 mm in 24 hours,,,,
481,20478,FloodList,http://floodlist.com/america/venezuela-floods-august-2017,2017-08-04T00:00:00,2017-08-04T00:00:00,"Sucre, Bolivar",Venezuela (Bolivarian Republic of),South America,4.8491028,-63.9586111,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 40000.0 people,,,,,,,,,,,,,,,,Mantecal - rainfall = 72.4 mm in 24 hours; San Juan de los Morros - rainfall = 51.6 mm in 24 hours; La Sierra - rainfall = 42.6 mm in 24 hours; Cuesta de Malz - rainfall = 49.8 mm in 24 hours,,,,
482,20478,FloodList,http://floodlist.com/america/venezuela-floods-august-2017,2017-08-04T00:00:00,2017-08-04T00:00:00,"Angostura, Bolivar",Venezuela (Bolivarian Republic of),South America,6.0302465,-63.2032151,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 40000.0 people,,,,,,,,,,,,,,,,Mantecal - rainfall = 72.4 mm in 24 hours; San Juan de los Morros - rainfall = 51.6 mm in 24 hours; La Sierra - rainfall = 42.6 mm in 24 hours; Cuesta de Malz - rainfall = 49.8 mm in 24 hours,,,,
483,20478,FloodList,http://floodlist.com/america/venezuela-floods-august-2017,2017-08-04T00:00:00,2017-08-04T00:00:00,"Atures, Amazonas",Venezuela (Bolivarian Republic of),South America,5.678717,-67.2847875,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 40000.0 people,,,,,,,,,,,,,,,,Mantecal - rainfall = 72.4 mm in 24 hours; San Juan de los Morros - rainfall = 51.6 mm in 24 hours; La Sierra - rainfall = 42.6 mm in 24 hours; Cuesta de Malz - rainfall = 49.8 mm in 24 hours,,,,
484,20478,FloodList,http://floodlist.com/america/venezuela-floods-august-2017,2017-08-04T00:00:00,2017-08-04T00:00:00,"Autana, Amazonas",Venezuela (Bolivarian Republic of),South America,5.1433428,-67.5708536,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 40000.0 people,,,,,,,,,,,,,,,,Mantecal - rainfall = 72.4 mm in 24 hours; San Juan de los Morros - rainfall = 51.6 mm in 24 hours; La Sierra - rainfall = 42.6 mm in 24 hours; Cuesta de Malz - rainfall = 49.8 mm in 24 hours,,,,
485,20478,FloodList,http://floodlist.com/america/venezuela-floods-august-2017,2017-08-04T00:00:00,2017-08-04T00:00:00,"Manapiare, Amazonas",Venezuela (Bolivarian Republic of),South America,4.9098382,-65.475736,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 40000.0 people,,,,,,,,,,,,,,,,Mantecal - rainfall = 72.4 mm in 24 hours; San Juan de los Morros - rainfall = 51.6 mm in 24 hours; La Sierra - rainfall = 42.6 mm in 24 hours; Cuesta de Malz - rainfall = 49.8 mm in 24 hours,,,,
486,20478,FloodList,http://floodlist.com/america/venezuela-floods-august-2017,2017-08-04T00:00:00,2017-08-04T00:00:00,"Independencia, Miranda",Venezuela (Bolivarian Republic of),South America,10.2695509,-66.5342963,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 40000.0 people,,,,,,,,,,,,,,,,Mantecal - rainfall = 72.4 mm in 24 hours; San Juan de los Morros - rainfall = 51.6 mm in 24 hours; La Sierra - rainfall = 42.6 mm in 24 hours; Cuesta de Malz - rainfall = 49.8 mm in 24 hours,,,,
487,20478,FloodList,http://floodlist.com/america/venezuela-floods-august-2017,2017-08-04T00:00:00,2017-08-04T00:00:00,"Arzobispo Chacon, Merida",Venezuela (Bolivarian Republic of),South America,8.0901781,-71.4299364,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 40000.0 people,,,,,,,,,,,,,,,,Mantecal - rainfall = 72.4 mm in 24 hours; San Juan de los Morros - rainfall = 51.6 mm in 24 hours; La Sierra - rainfall = 42.6 mm in 24 hours; Cuesta de Malz - rainfall = 49.8 mm in 24 hours,,,,
488,20478,FloodList,http://floodlist.com/america/venezuela-floods-august-2017,2017-08-04T00:00:00,2017-08-04T00:00:00,"Cumana, Sucre",Venezuela (Bolivarian Republic of),South America,10.431916,-64.183316,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 40000.0 people,,,,,,,,,,,,,,,,Mantecal - rainfall = 72.4 mm in 24 hours; San Juan de los Morros - rainfall = 51.6 mm in 24 hours; La Sierra - rainfall = 42.6 mm in 24 hours; Cuesta de Malz - rainfall = 49.8 mm in 24 hours,,,,
489,20470,FloodList,http://floodlist.com/asia/vietnam-floods-landslides-yen-bai-son-la-august-2017,2017-08-02T00:00:00,2017-08-02T00:00:00,Yen Bai,Viet Nam,Asia,21.6837923,104.4551361,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 26.0 people,,,,,,,,,,,,"Muong Te, Lai Chau  - rainfall = 135.0 mm in 24 hours; Nam Bum, Lai Chau  - rainfall = 121.0 mm in 24 hours; Ta Bom, Son La Province - rainfall = 172.0 mm in 24 hours;  Muong La , Son La Province - rainfall = 118.0 mm in 24 hours; Xie Yang, Son La Province - rainfall = 159.0 mm in 24 hours; Mu Cang Chai, Yen Bai Province - rainfall = 78.0 mm in 24 hours; Khau Phia, Yen Bai Province - rainfall = 145.0 mm in 24 hours;  Ban An, Yen Bai Province - rainfall = 83.0 mm in 24 hours",Unknown location - 15.0 people,,,
490,20470,FloodList,http://floodlist.com/asia/vietnam-floods-landslides-yen-bai-son-la-august-2017,2017-08-02T00:00:00,2017-08-02T00:00:00,Son La,Viet Nam,Asia,21.1022284,103.7289167,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 26.0 people,,,,,,,,,,,,"Muong Te, Lai Chau  - rainfall = 135.0 mm in 24 hours; Nam Bum, Lai Chau  - rainfall = 121.0 mm in 24 hours; Ta Bom, Son La Province - rainfall = 172.0 mm in 24 hours;  Muong La , Son La Province - rainfall = 118.0 mm in 24 hours; Xie Yang, Son La Province - rainfall = 159.0 mm in 24 hours; Mu Cang Chai, Yen Bai Province - rainfall = 78.0 mm in 24 hours; Khau Phia, Yen Bai Province - rainfall = 145.0 mm in 24 hours;  Ban An, Yen Bai Province - rainfall = 83.0 mm in 24 hours",Unknown location - 15.0 people,,,
491,20470,FloodList,http://floodlist.com/asia/vietnam-floods-landslides-yen-bai-son-la-august-2017,2017-08-02T00:00:00,2017-08-02T00:00:00,Lai Chau,Viet Nam,Asia,22.3686613,103.3119085,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 26.0 people,,,,,,,,,,,,"Muong Te, Lai Chau  - rainfall = 135.0 mm in 24 hours; Nam Bum, Lai Chau  - rainfall = 121.0 mm in 24 hours; Ta Bom, Son La Province - rainfall = 172.0 mm in 24 hours;  Muong La , Son La Province - rainfall = 118.0 mm in 24 hours; Xie Yang, Son La Province - rainfall = 159.0 mm in 24 hours; Mu Cang Chai, Yen Bai Province - rainfall = 78.0 mm in 24 hours; Khau Phia, Yen Bai Province - rainfall = 145.0 mm in 24 hours;  Ban An, Yen Bai Province - rainfall = 83.0 mm in 24 hours",Unknown location - 15.0 people,,,
492,20470,FloodList,http://floodlist.com/asia/vietnam-floods-landslides-yen-bai-son-la-august-2017,2017-08-02T00:00:00,2017-08-02T00:00:00,Dien Bien,Viet Nam,Asia,21.8042309,103.1076525,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 26.0 people,,,,,,,,,,,,"Muong Te, Lai Chau  - rainfall = 135.0 mm in 24 hours; Nam Bum, Lai Chau  - rainfall = 121.0 mm in 24 hours; Ta Bom, Son La Province - rainfall = 172.0 mm in 24 hours;  Muong La , Son La Province - rainfall = 118.0 mm in 24 hours; Xie Yang, Son La Province - rainfall = 159.0 mm in 24 hours; Mu Cang Chai, Yen Bai Province - rainfall = 78.0 mm in 24 hours; Khau Phia, Yen Bai Province - rainfall = 145.0 mm in 24 hours;  Ban An, Yen Bai Province - rainfall = 83.0 mm in 24 hours",Unknown location - 15.0 people,,,
493,20470,FloodList,http://floodlist.com/asia/vietnam-floods-landslides-yen-bai-son-la-august-2017,2017-08-02T00:00:00,2017-08-02T00:00:00,Cao Bang,Viet Nam,Asia,22.635689,106.2522143,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 26.0 people,,,,,,,,,,,,"Muong Te, Lai Chau  - rainfall = 135.0 mm in 24 hours; Nam Bum, Lai Chau  - rainfall = 121.0 mm in 24 hours; Ta Bom, Son La Province - rainfall = 172.0 mm in 24 hours;  Muong La , Son La Province - rainfall = 118.0 mm in 24 hours; Xie Yang, Son La Province - rainfall = 159.0 mm in 24 hours; Mu Cang Chai, Yen Bai Province - rainfall = 78.0 mm in 24 hours; Khau Phia, Yen Bai Province - rainfall = 145.0 mm in 24 hours;  Ban An, Yen Bai Province - rainfall = 83.0 mm in 24 hours",Unknown location - 15.0 people,,,
494,20467,FloodList,http://floodlist.com/america/usa/usa-flash-floods-in-new-orleans-kansas-city-and-las-vegas,2017-08-05T00:00:00,2017-08-06T00:00:00,Merriam,United States of America,North America,39.0236165,-94.6935701,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Merriam - rainfall = 158.0 mm in 24 hours,,,,
495,20467,FloodList,http://floodlist.com/america/usa/usa-flash-floods-in-new-orleans-kansas-city-and-las-vegas,2017-08-05T00:00:00,2017-08-06T00:00:00,Kansas City,United States of America,North America,39.0539578,-94.5923182,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Merriam - rainfall = 158.0 mm in 24 hours,,,,
496,20464,FloodList,http://floodlist.com/america/usa/usa-flash-floods-in-new-orleans-kansas-city-and-las-vegas,2017-08-05T00:00:00,2017-08-06T00:00:00,Mt. Charleston,United States of America,North America,36.2571855,-115.6427949,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 1.0 people,,,,,,,,,,,,"Mount Charleston, Nevada - rainfall = 50.0 mm in 24 hours",,,,
497,20464,FloodList,http://floodlist.com/america/usa/usa-flash-floods-in-new-orleans-kansas-city-and-las-vegas,2017-08-05T00:00:00,2017-08-06T00:00:00,"Boulder Highway, Las Vegas",United States of America,North America,36.1413963,-115.0955844,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 1.0 people,,,,,,,,,,,,"Mount Charleston, Nevada - rainfall = 50.0 mm in 24 hours",,,,
498,20462,FloodList,http://floodlist.com/america/usa/usa-flash-floods-in-new-orleans-kansas-city-and-las-vegas,2017-08-05T00:00:00,2017-08-06T00:00:00,Gentilly,United States of America,North America,30.014503,-90.0606637,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Mid City - rainfall = 198.0 mm in 24 hours; Broadmoor - rainfall = 125.0 mm in 24 hours; St. Bernard - rainfall = 137.0 mm in 24 hours; Lakeview - rainfall = 119.0 mm in 24 hours; City Park - rainfall = 123.0 mm in 24 hours,,,,
499,20462,FloodList,http://floodlist.com/america/usa/usa-flash-floods-in-new-orleans-kansas-city-and-las-vegas,2017-08-05T00:00:00,2017-08-06T00:00:00,Lakeview,United States of America,North America,30.0029136,-90.1073935,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Mid City - rainfall = 198.0 mm in 24 hours; Broadmoor - rainfall = 125.0 mm in 24 hours; St. Bernard - rainfall = 137.0 mm in 24 hours; Lakeview - rainfall = 119.0 mm in 24 hours; City Park - rainfall = 123.0 mm in 24 hours,,,,
500,20462,FloodList,http://floodlist.com/america/usa/usa-flash-floods-in-new-orleans-kansas-city-and-las-vegas,2017-08-05T00:00:00,2017-08-06T00:00:00,Mid City,United States of America,North America,29.9711247,-90.1003804,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Mid City - rainfall = 198.0 mm in 24 hours; Broadmoor - rainfall = 125.0 mm in 24 hours; St. Bernard - rainfall = 137.0 mm in 24 hours; Lakeview - rainfall = 119.0 mm in 24 hours; City Park - rainfall = 123.0 mm in 24 hours,,,,
501,20462,FloodList,http://floodlist.com/america/usa/usa-flash-floods-in-new-orleans-kansas-city-and-las-vegas,2017-08-05T00:00:00,2017-08-06T00:00:00,Treme,United States of America,North America,29.9653613,-90.0723408,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Mid City - rainfall = 198.0 mm in 24 hours; Broadmoor - rainfall = 125.0 mm in 24 hours; St. Bernard - rainfall = 137.0 mm in 24 hours; Lakeview - rainfall = 119.0 mm in 24 hours; City Park - rainfall = 123.0 mm in 24 hours,,,,
