identifier,source_id,source,web,onset,expires,location_name,country,continent,latitude,longitude,Type: Coastal Flood,Type: Flash Flood,Type: Inland Flood,Type: River Flood,Type: Storm Surge,Type: Unknown,Type: Landslide,Cause: Dam Break,Cause: Extreme Rainfall,Cause: Ice Jam,Cause: High Tide,Cause: Long Term Rainfall,Cause: Reservoir Release,Cause: Snowmelt,Cause: Soil Saturation,Cause: Storm Surge,Cause: Tsunami,Cause: Unknown,affected_quantitative,agriculture_quantitative,communications_quantitative,cultural_heritage_quantitative,death_quantitative,education_quantitative,environment_description,environment_quantitative,evacuated_quantitative,forest_quantitative,health_sector_quantitative,heritage_quantitative,houses_damaged_quantitative,houses_destroyed_quantitative,industry_quantitative,injured_quantitative,magnitude_description,missing_quantitative,roads_quantitative,spatial_extent_quantitative,transport_quantitative
50.0,17861,FloodList,http://floodlist.com/asia/saudi-arabia-deadly-storms-floods-november-2016,2016-11-28T00:00:00,2016-11-30T00:00:00,Riyadh Region,Saudi Arabia,Asia,22.7554385,46.2091547,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,,Unknown location - 8.0 people,,,,Unknown location - 120.0 people,,,,,,,,,,,,
51.0,17861,FloodList,http://floodlist.com/asia/saudi-arabia-deadly-storms-floods-november-2016,2016-11-28T00:00:00,2016-11-30T00:00:00,Eastern Province,Saudi Arabia,Asia,22.2954496,50.67937589999997,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,,Unknown location - 8.0 people,,,,Unknown location - 120.0 people,,,,,,,,,,,,
52.0,17861,FloodList,http://floodlist.com/asia/saudi-arabia-deadly-storms-floods-november-2016,2016-11-28T00:00:00,2016-11-30T00:00:00,Asir,Saudi Arabia,Asia,19.0969062,42.863787499999944,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,,Unknown location - 8.0 people,,,,Unknown location - 120.0 people,,,,,,,,,,,,
53.0,17861,FloodList,http://floodlist.com/asia/saudi-arabia-deadly-storms-floods-november-2016,2016-11-28T00:00:00,2016-11-30T00:00:00,Jizan,Saudi Arabia,Asia,17.4751353,42.70761070000003,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,,Unknown location - 8.0 people,,,,Unknown location - 120.0 people,,,,,,,,,,,,
54.0,17861,FloodList,http://floodlist.com/asia/saudi-arabia-deadly-storms-floods-november-2016,2016-11-28T00:00:00,2016-11-30T00:00:00,Makkah,Saudi Arabia,Asia,21.5235584,41.91964710000002,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,,Unknown location - 8.0 people,,,,Unknown location - 120.0 people,,,,,,,,,,,,
55.0,17861,FloodList,http://floodlist.com/asia/saudi-arabia-deadly-storms-floods-november-2016,2016-11-28T00:00:00,2016-11-30T00:00:00,Tabuk,Saudi Arabia,Asia,28.3835079,36.56619079999996,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,,Unknown location - 8.0 people,,,,Unknown location - 120.0 people,,,,,,,,,,,,
56.0,17858,FloodList,http://floodlist.com/america/jamaica-floods-wreak-havoc-roads-northern-parishes,2016-12-11T00:00:00,2016-12-11T00:00:00,"St Ann Parish, Jamaica",Jamaica,North America,18.3281428,-77.24051529999997,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,
57.0,17858,FloodList,http://floodlist.com/america/jamaica-floods-wreak-havoc-roads-northern-parishes,2016-12-11T00:00:00,2016-12-11T00:00:00,"St Mary Parish, Jamaica",Jamaica,North America,18.3092711,-76.96430599999997,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,
58.0,17850,FloodList,http://floodlist.com/asia/malaysia-floods-terengganu-november-2016,2016-11-28T00:00:00,2016-12-09T00:00:00,Kuala Terengganu ,Malaysia,Asia,5.329624,103.13701420000007,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,,,,,Unknown location - 330.0 people,,,,,,,,"Kuala Terengganu - rainfall = 247.0 mm in 24 hours; Yak Yah, Kemaman - rainfall = 237.0 mm in 24 hours",,,,
59.0,17850,FloodList,http://floodlist.com/asia/malaysia-floods-terengganu-november-2016,2016-11-28T00:00:00,2016-12-09T00:00:00,Kemaman,Malaysia,Asia,4.2338358,103.36380150000002,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,,,,,Unknown location - 330.0 people,,,,,,,,"Kuala Terengganu - rainfall = 247.0 mm in 24 hours; Yak Yah, Kemaman - rainfall = 237.0 mm in 24 hours",,,,
60.0,17848,FloodList,http://floodlist.com/america/eastern-caribbean-floods-november-2016,2016-11-28T00:00:00,2016-12-04T00:00:00,Barbados,Barbados,North America,13.193887,-59.54319799999996,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,"Spring Village, St Vincent - rainfall = 142.4 mm in 24 hours; Congo Valley, St Vincent - rainfall = 220.98 mm in 24 hours; South Rivers, St Vincent - rainfall = 160.02 mm in 24 hours; Seawell, Christ Church in Barbados - rainfall = 151.0 mm in 24 hours",,,,
61.0,17848,FloodList,http://floodlist.com/america/eastern-caribbean-floods-november-2016,2016-11-28T00:00:00,2016-12-04T00:00:00,St Vincent,Saint Vincent and the Grenadines,North America,13.2528179,-61.1971628,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,"Spring Village, St Vincent - rainfall = 142.4 mm in 24 hours; Congo Valley, St Vincent - rainfall = 220.98 mm in 24 hours; South Rivers, St Vincent - rainfall = 160.02 mm in 24 hours; Seawell, Christ Church in Barbados - rainfall = 151.0 mm in 24 hours",,,,
62.0,17846,FloodList,http://floodlist.com/america/colombia-floods-cali-leave-6-dead,2016-12-01T00:00:00,2016-12-03T00:00:00,Cali,Colombia,South America,3.4230962,-76.5560481,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,,Cali - 6.0 people,,,,,,,,,,,,,,,,
63.0,17844,FloodList,http://floodlist.com/asia/thailand-floods-south-december-2016,2016-12-01T00:00:00,2016-12-01T00:00:00,Surat Thani,Thailand,Asia,9.1382389,99.32174829999997,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 11.0 people,,,,,,,,,,,,Songkhla - rainfall = 134.0 mm in 24 hours; Nakhon Si Thammarat  - rainfall = 120.0 mm in 24 hours; Ko Samui - rainfall = 156.6 mm in 24 hours; Surat Thani Agromet - rainfall = 187.0 mm in 24 hours; Narathiwat - rainfall = 226.0 mm in 24 hours; Pattani - rainfall = 216.7 mm in 24 hours; Songkhla - rainfall = 235.0 mm in 24 hours;  Nakhonsi Thammarat Agromet - rainfall = 192.2 mm in 24 hours,,,,
64.0,17844,FloodList,http://floodlist.com/asia/thailand-floods-south-december-2016,2016-12-01T00:00:00,2016-12-01T00:00:00,Nakhon Si Thammarat,Thailand,Asia,8.4303975,99.96312190000003,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 11.0 people,,,,,,,,,,,,Songkhla - rainfall = 134.0 mm in 24 hours; Nakhon Si Thammarat  - rainfall = 120.0 mm in 24 hours; Ko Samui - rainfall = 156.6 mm in 24 hours; Surat Thani Agromet - rainfall = 187.0 mm in 24 hours; Narathiwat - rainfall = 226.0 mm in 24 hours; Pattani - rainfall = 216.7 mm in 24 hours; Songkhla - rainfall = 235.0 mm in 24 hours;  Nakhonsi Thammarat Agromet - rainfall = 192.2 mm in 24 hours,,,,
65.0,17844,FloodList,http://floodlist.com/asia/thailand-floods-south-december-2016,2016-12-01T00:00:00,2016-12-01T00:00:00,Songkhla,Thailand,Asia,7.1756004,100.61434699999995,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 11.0 people,,,,,,,,,,,,Songkhla - rainfall = 134.0 mm in 24 hours; Nakhon Si Thammarat  - rainfall = 120.0 mm in 24 hours; Ko Samui - rainfall = 156.6 mm in 24 hours; Surat Thani Agromet - rainfall = 187.0 mm in 24 hours; Narathiwat - rainfall = 226.0 mm in 24 hours; Pattani - rainfall = 216.7 mm in 24 hours; Songkhla - rainfall = 235.0 mm in 24 hours;  Nakhonsi Thammarat Agromet - rainfall = 192.2 mm in 24 hours,,,,
66.0,17844,FloodList,http://floodlist.com/asia/thailand-floods-south-december-2016,2016-12-01T00:00:00,2016-12-01T00:00:00,Phatthalung,Thailand,Asia,7.6166823,100.07402309999998,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 11.0 people,,,,,,,,,,,,Songkhla - rainfall = 134.0 mm in 24 hours; Nakhon Si Thammarat  - rainfall = 120.0 mm in 24 hours; Ko Samui - rainfall = 156.6 mm in 24 hours; Surat Thani Agromet - rainfall = 187.0 mm in 24 hours; Narathiwat - rainfall = 226.0 mm in 24 hours; Pattani - rainfall = 216.7 mm in 24 hours; Songkhla - rainfall = 235.0 mm in 24 hours;  Nakhonsi Thammarat Agromet - rainfall = 192.2 mm in 24 hours,,,,
67.0,17844,FloodList,http://floodlist.com/asia/thailand-floods-south-december-2016,2016-12-01T00:00:00,2016-12-01T00:00:00,Pattani,Thailand,Asia,6.761830799999998,101.32325489999994,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 11.0 people,,,,,,,,,,,,Songkhla - rainfall = 134.0 mm in 24 hours; Nakhon Si Thammarat  - rainfall = 120.0 mm in 24 hours; Ko Samui - rainfall = 156.6 mm in 24 hours; Surat Thani Agromet - rainfall = 187.0 mm in 24 hours; Narathiwat - rainfall = 226.0 mm in 24 hours; Pattani - rainfall = 216.7 mm in 24 hours; Songkhla - rainfall = 235.0 mm in 24 hours;  Nakhonsi Thammarat Agromet - rainfall = 192.2 mm in 24 hours,,,,
68.0,17842,FloodList,http://floodlist.com/asia/vietnam-deadly-floods-december-2016,2016-12-02T00:00:00,2016-12-02T00:00:00,Quang Ngai city ,Viet Nam,Asia,15.1213873,108.80441450000001,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Quang Ngai - rainfall = 92.0 mm in 24 hours; Da Nang  - rainfall = 111.0 mm in 24 hours; Quang Ngai - rainfall = 82.0 mm in 24 hours;  Quang Ngai - rainfall = 174.0 mm in 24 hours,,,,
69.0,17842,FloodList,http://floodlist.com/asia/vietnam-deadly-floods-december-2016,2016-12-02T00:00:00,2016-12-02T00:00:00,Quang Nam,Viet Nam,Asia,15.5638825,108.47863129999996,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Quang Ngai - rainfall = 92.0 mm in 24 hours; Da Nang  - rainfall = 111.0 mm in 24 hours; Quang Ngai - rainfall = 82.0 mm in 24 hours;  Quang Ngai - rainfall = 174.0 mm in 24 hours,,,,
70.0,17842,FloodList,http://floodlist.com/asia/vietnam-deadly-floods-december-2016,2016-12-02T00:00:00,2016-12-02T00:00:00,Binh Dinh ,Viet Nam,Asia,13.7829673,109.21966339999994,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Quang Ngai - rainfall = 92.0 mm in 24 hours; Da Nang  - rainfall = 111.0 mm in 24 hours; Quang Ngai - rainfall = 82.0 mm in 24 hours;  Quang Ngai - rainfall = 174.0 mm in 24 hours,,,,
71.0,17840,FloodList,http://floodlist.com/europe/spain-floods-costa-del-sol-december-2016,2016-12-03T00:00:00,2016-12-06T00:00:00,Estepona,Spain,Europe,36.4256345,-5.151026099999967,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,"Estepona, La Linea de la Concepcion - 2.0 people",,,,,,,,,,,,Estepona - rainfall = 220.0 mm in 24 hours; Marbella - rainfall = 213.4 mm in 24 hours; Manilva - rainfall = 200.2 mm in 24 hours,,,,
72.0,17840,FloodList,http://floodlist.com/europe/spain-floods-costa-del-sol-december-2016,2016-12-03T00:00:00,2016-12-06T00:00:00,La Linea de la Concepcion,Spain,Europe,36.16825629999999,-5.349471900000026,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,"Estepona, La Linea de la Concepcion - 2.0 people",,,,,,,,,,,,Estepona - rainfall = 220.0 mm in 24 hours; Marbella - rainfall = 213.4 mm in 24 hours; Manilva - rainfall = 200.2 mm in 24 hours,,,,
73.0,17787,FloodList,,2016-11-28T00:00:00,2016-11-28T00:00:00,"Lagunillas, Santa Cruz",Bolivia (Plurinational State of),South America,-19.6474729,-63.669152199999985,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,"Tiquipaya, Cochabamba - 3.0 people; Tipuani, La Paz - 1.0 people",,,,,,,,,,,,,,,,
74.0,17787,FloodList,,2016-11-28T00:00:00,2016-11-28T00:00:00,"Tiquipaya, Cochabamba",Bolivia (Plurinational State of),South America,-17.3346125,-66.21589269999998,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,"Tiquipaya, Cochabamba - 3.0 people; Tipuani, La Paz - 1.0 people",,,,,,,,,,,,,,,,
75.0,17787,FloodList,,2016-11-28T00:00:00,2016-11-28T00:00:00,"Tipuani, La Paz",Bolivia (Plurinational State of),South America,-15.5641036,-68.0188096,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,"Tiquipaya, Cochabamba - 3.0 people; Tipuani, La Paz - 1.0 people",,,,,,,,,,,,,,,,
76.0,17603,FloodList,http://floodlist.com/europe/italy-floods-ease-north-2-missing-storm-sicily,2016-11-25T00:00:00,2016-11-28T00:00:00,Sciacca,Italy,Europe,37.5085148,13.08163049999996,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,Unknown location - 2.0 people,,,
77.0,17603,FloodList,http://floodlist.com/europe/italy-floods-ease-north-2-missing-storm-sicily,2016-11-25T00:00:00,2016-11-28T00:00:00,Ribera,Italy,Europe,37.5031703,13.266764899999998,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,Unknown location - 2.0 people,,,
78.0,17574,FloodList,http://floodlist.com/europe/italy-1-missing-rivers-overflow-piedmont,2016-11-22T00:00:00,2016-11-22T00:00:00,Turin,Italy,Europe,45.07031200000001,7.686856499999976,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,Piedmont - 610.0 people,,,,,,,,Torino Caselle - rainfall = 116.0 mm in 24 hours; Ponte di Nava - rainfall = 202.0 mm in 24 hours; Viu - rainfall = 183.0 mm in 24 hours; Barge - rainfall = 177.0 mm in 24 hours,,,,
79.0,17574,FloodList,http://floodlist.com/europe/italy-1-missing-rivers-overflow-piedmont,2016-11-22T00:00:00,2016-11-22T00:00:00,Genoa,Italy,Europe,44.4056499,8.946255999999948,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,Piedmont - 610.0 people,,,,,,,,Torino Caselle - rainfall = 116.0 mm in 24 hours; Ponte di Nava - rainfall = 202.0 mm in 24 hours; Viu - rainfall = 183.0 mm in 24 hours; Barge - rainfall = 177.0 mm in 24 hours,,,,
80.0,17574,FloodList,http://floodlist.com/europe/italy-1-missing-rivers-overflow-piedmont,2016-11-22T00:00:00,2016-11-22T00:00:00,Ventimiglia,Italy,Europe,43.7912366,7.607586399999946,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,Piedmont - 610.0 people,,,,,,,,Torino Caselle - rainfall = 116.0 mm in 24 hours; Ponte di Nava - rainfall = 202.0 mm in 24 hours; Viu - rainfall = 183.0 mm in 24 hours; Barge - rainfall = 177.0 mm in 24 hours,,,,
81.0,17574,FloodList,http://floodlist.com/europe/italy-1-missing-rivers-overflow-piedmont,2016-11-22T00:00:00,2016-11-22T00:00:00,Alessandria,Italy,Europe,44.90727270000001,8.611679600000002,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,Piedmont - 610.0 people,,,,,,,,Torino Caselle - rainfall = 116.0 mm in 24 hours; Ponte di Nava - rainfall = 202.0 mm in 24 hours; Viu - rainfall = 183.0 mm in 24 hours; Barge - rainfall = 177.0 mm in 24 hours,,,,
82.0,17574,FloodList,http://floodlist.com/europe/italy-1-missing-rivers-overflow-piedmont,2016-11-22T00:00:00,2016-11-22T00:00:00,Asti,Italy,Europe,44.9007728,8.206420799999933,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,Piedmont - 610.0 people,,,,,,,,Torino Caselle - rainfall = 116.0 mm in 24 hours; Ponte di Nava - rainfall = 202.0 mm in 24 hours; Viu - rainfall = 183.0 mm in 24 hours; Barge - rainfall = 177.0 mm in 24 hours,,,,
83.0,17574,FloodList,http://floodlist.com/europe/italy-1-missing-rivers-overflow-piedmont,2016-11-22T00:00:00,2016-11-22T00:00:00,Carde,Italy,Europe,44.74485809999999,7.477357500000039,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,Piedmont - 610.0 people,,,,,,,,Torino Caselle - rainfall = 116.0 mm in 24 hours; Ponte di Nava - rainfall = 202.0 mm in 24 hours; Viu - rainfall = 183.0 mm in 24 hours; Barge - rainfall = 177.0 mm in 24 hours,,,,
84.0,17533,FloodList,http://floodlist.com/australia/new-caledonia-floods-landslides-houailou,2016-11-20T00:00:00,2016-11-20T00:00:00,"Ouakaya, Houailou",France,Europe,-21.3226489,165.63483799999995,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Houailou - 5.0 people,,,,,,,,,,,,Aoupinie - rainfall = 256.3 mm in 24 hours,,,,
85.0,17533,FloodList,http://floodlist.com/australia/new-caledonia-floods-landslides-houailou,2016-11-20T00:00:00,2016-11-20T00:00:00,Aoupinie,France,Europe,-21.1833333,165.26666669999997,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Houailou - 5.0 people,,,,,,,,,,,,Aoupinie - rainfall = 256.3 mm in 24 hours,,,,
86.0,17498,FloodList,http://floodlist.com/europe/united-kingdom/uk-flooding-reported-rain-wake-storm-angus,2016-11-19T00:00:00,2016-11-19T00:00:00,Braunton,United Kingdom of Great Britain and Northern Ireland,Europe,51.10803900000001,-4.161014000000023,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,South Molton - 100.0 people; Maesteg - 40.0 people,,,,,,,,Exeter - rainfall = 59.0 mm in 24 hours; Dunkeswell - rainfall = 50.0 mm in 24 hours,,,,
87.0,17498,FloodList,http://floodlist.com/europe/united-kingdom/uk-flooding-reported-rain-wake-storm-angus,2016-11-19T00:00:00,2016-11-19T00:00:00,South Molton,United Kingdom of Great Britain and Northern Ireland,Europe,51.016818,-3.8321190000000342,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,South Molton - 100.0 people; Maesteg - 40.0 people,,,,,,,,Exeter - rainfall = 59.0 mm in 24 hours; Dunkeswell - rainfall = 50.0 mm in 24 hours,,,,
88.0,17498,FloodList,http://floodlist.com/europe/united-kingdom/uk-flooding-reported-rain-wake-storm-angus,2016-11-19T00:00:00,2016-11-19T00:00:00,Maesteg,United Kingdom of Great Britain and Northern Ireland,Europe,51.60856200000001,-3.660466000000042,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,South Molton - 100.0 people; Maesteg - 40.0 people,,,,,,,,Exeter - rainfall = 59.0 mm in 24 hours; Dunkeswell - rainfall = 50.0 mm in 24 hours,,,,
89.0,17498,FloodList,http://floodlist.com/europe/united-kingdom/uk-flooding-reported-rain-wake-storm-angus,2016-11-19T00:00:00,2016-11-19T00:00:00,Hengrove Bristol,United Kingdom of Great Britain and Northern Ireland,Europe,51.4174508,-2.5651545000000624,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,South Molton - 100.0 people; Maesteg - 40.0 people,,,,,,,,Exeter - rainfall = 59.0 mm in 24 hours; Dunkeswell - rainfall = 50.0 mm in 24 hours,,,,
90.0,17498,FloodList,http://floodlist.com/europe/united-kingdom/uk-flooding-reported-rain-wake-storm-angus,2016-11-19T00:00:00,2016-11-19T00:00:00,Stalybridge,United Kingdom of Great Britain and Northern Ireland,Europe,53.48380599999999,-2.0500759000000244,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,South Molton - 100.0 people; Maesteg - 40.0 people,,,,,,,,Exeter - rainfall = 59.0 mm in 24 hours; Dunkeswell - rainfall = 50.0 mm in 24 hours,,,,
91.0,17498,FloodList,http://floodlist.com/europe/united-kingdom/uk-flooding-reported-rain-wake-storm-angus,2016-11-19T00:00:00,2016-11-19T00:00:00,Hyde,United Kingdom of Great Britain and Northern Ireland,Europe,53.452977,-2.082785999999942,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,South Molton - 100.0 people; Maesteg - 40.0 people,,,,,,,,Exeter - rainfall = 59.0 mm in 24 hours; Dunkeswell - rainfall = 50.0 mm in 24 hours,,,,
92.0,17498,FloodList,http://floodlist.com/europe/united-kingdom/uk-flooding-reported-rain-wake-storm-angus,2016-11-19T00:00:00,2016-11-19T00:00:00,Harrogate,United Kingdom of Great Britain and Northern Ireland,Europe,53.99212,-1.5418119999999362,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,South Molton - 100.0 people; Maesteg - 40.0 people,,,,,,,,Exeter - rainfall = 59.0 mm in 24 hours; Dunkeswell - rainfall = 50.0 mm in 24 hours,,,,
93.0,17498,FloodList,http://floodlist.com/europe/united-kingdom/uk-flooding-reported-rain-wake-storm-angus,2016-11-19T00:00:00,2016-11-19T00:00:00,Hambleton,United Kingdom of Great Britain and Northern Ireland,Europe,53.770316,-1.161012000000028,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,South Molton - 100.0 people; Maesteg - 40.0 people,,,,,,,,Exeter - rainfall = 59.0 mm in 24 hours; Dunkeswell - rainfall = 50.0 mm in 24 hours,,,,
94.0,17498,FloodList,http://floodlist.com/europe/united-kingdom/uk-flooding-reported-rain-wake-storm-angus,2016-11-19T00:00:00,2016-11-19T00:00:00,Wymeswold,United Kingdom of Great Britain and Northern Ireland,Europe,52.80600099999999,-1.1051559999999654,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 2.0 people,,,,South Molton - 100.0 people; Maesteg - 40.0 people,,,,,,,,Exeter - rainfall = 59.0 mm in 24 hours; Dunkeswell - rainfall = 50.0 mm in 24 hours,,,,
95.0,17481,FloodList,http://floodlist.com/europe/italy-floods-licata-sicily-160-mm-rain-3-hours,2016-11-19T00:00:00,2016-11-20T00:00:00,Licata,Italy,Europe,37.1017094,13.937330599999996,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,unspecified - rainfall = 162.0 mm in 24 hours,,,,
96.0,17337,FloodList,http://floodlist.com/asia/floods-indonesia-malaysia-thailand-november-2016,2016-11-06T00:00:00,2016-11-09T00:00:00,Aceh Jaya district,Indonesia,Asia,4.787368400000001,95.64579509999999,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,"Kanchanaburi, Phetchaburi, Krabi and Satun, Thailand - 20000.0 people; Aceh Jaya district, Aceh, Indonesia - 7300.0 people",,,,,,,,,,,,,,,,"Banda Aceh, Indonesia - rainfall = 71.5 mm in 24 hours; Meulaboh, Indonesia - rainfall = 70.0 mm in 24 hours; Rangong Town, Thailand - rainfall = 77.3 mm in 24 hours; Butterworth, Penang, Malaysia - rainfall = 76.8 mm in 24 hours",,,,
97.0,17337,FloodList,http://floodlist.com/asia/floods-indonesia-malaysia-thailand-november-2016,2016-11-06T00:00:00,2016-11-09T00:00:00,Krabi,Thailand,Asia,8.086299699999998,98.90628349999997,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,"Kanchanaburi, Phetchaburi, Krabi and Satun, Thailand - 20000.0 people; Aceh Jaya district, Aceh, Indonesia - 7300.0 people",,,,,,,,,,,,,,,,"Banda Aceh, Indonesia - rainfall = 71.5 mm in 24 hours; Meulaboh, Indonesia - rainfall = 70.0 mm in 24 hours; Rangong Town, Thailand - rainfall = 77.3 mm in 24 hours; Butterworth, Penang, Malaysia - rainfall = 76.8 mm in 24 hours",,,,
98.0,17337,FloodList,http://floodlist.com/asia/floods-indonesia-malaysia-thailand-november-2016,2016-11-06T00:00:00,2016-11-09T00:00:00,Satun,Thailand,Asia,6.623815799999999,100.06737440000006,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,"Kanchanaburi, Phetchaburi, Krabi and Satun, Thailand - 20000.0 people; Aceh Jaya district, Aceh, Indonesia - 7300.0 people",,,,,,,,,,,,,,,,"Banda Aceh, Indonesia - rainfall = 71.5 mm in 24 hours; Meulaboh, Indonesia - rainfall = 70.0 mm in 24 hours; Rangong Town, Thailand - rainfall = 77.3 mm in 24 hours; Butterworth, Penang, Malaysia - rainfall = 76.8 mm in 24 hours",,,,
99.0,17337,FloodList,http://floodlist.com/asia/floods-indonesia-malaysia-thailand-november-2016,2016-11-06T00:00:00,2016-11-09T00:00:00,Kanchanaburi,Thailand,Asia,14.0227797,99.53281149999998,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,"Kanchanaburi, Phetchaburi, Krabi and Satun, Thailand - 20000.0 people; Aceh Jaya district, Aceh, Indonesia - 7300.0 people",,,,,,,,,,,,,,,,"Banda Aceh, Indonesia - rainfall = 71.5 mm in 24 hours; Meulaboh, Indonesia - rainfall = 70.0 mm in 24 hours; Rangong Town, Thailand - rainfall = 77.3 mm in 24 hours; Butterworth, Penang, Malaysia - rainfall = 76.8 mm in 24 hours",,,,
